Date,Open,High,Low,Close,Volume
,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X
2016-02-22,1.093123197555542,1.093194842338562,1.0914766788482666,1.0923947095870972,0
2016-02-29,1.0925976037979126,1.1040000915527344,1.0826002359390259,1.0993964672088623,0
2016-03-07,1.0993964672088623,1.12100088596344,1.0827666521072388,1.1167943477630615,0
2016-03-14,1.1162956953048706,1.1344043016433716,1.1057995557785034,1.1279042959213257,0
2016-03-21,1.1275991201400757,1.1289994716644287,1.1149640083312988,1.1159967184066772,0
2016-03-28,1.1159967184066772,1.1437996625900269,1.115536093711853,1.1390039920806885,0
2016-04-04,1.1397050619125366,1.145304799079895,1.133144497871399,1.1403028964996338,0
2016-04-11,1.140706181526184,1.1463998556137085,1.1236006021499634,1.1299946308135986,0
2016-04-18,1.130096673965454,1.1393998861312866,1.1219944953918457,1.123406171798706,0
2016-04-25,1.1233052015304565,1.1468020677566528,1.1226998567581177,1.146302580833435,0
2016-05-02,1.1461974382400513,1.1613997220993042,1.1386020183563232,1.1387965679168701,0
2016-05-09,1.1387965679168701,1.1445995569229126,1.1283994913101196,1.1316953897476196,0
2016-05-16,1.1316953897476196,1.1347993612289429,1.118200421333313,1.1221708059310913,0
2016-05-23,1.1220952272415161,1.1243029832839966,1.1108025312423706,1.1110000610351562,0
2016-05-30,1.1110987663269043,1.137113094329834,1.1100010871887207,1.1350995302200317,0
2016-06-06,1.1350995302200317,1.14199960231781,1.1236207485198975,1.1239995956420898,0
2016-06-13,1.1241008043289185,1.1350995302200317,1.1132001876831055,1.13490629196167,0
2016-06-20,1.13490629196167,1.1422044038772583,1.0919057130813599,1.103594422340393,0
2016-06-27,1.10349702835083,1.1170001029968262,1.0973997116088867,1.1131023168563843,0
2016-07-04,1.1131023168563843,1.1180005073547363,1.1010003089904785,1.1043988466262817,0
2016-07-11,1.1047039031982422,1.1170001029968262,1.1019999980926514,1.1053143739700317,0
2016-07-18,1.105534315109253,1.109000325202942,1.0964912176132202,1.097044587135315,0
2016-07-25,1.0969241857528687,1.1196001768112183,1.0953621864318848,1.1168068647384644,0
2016-08-01,1.1167818307876587,1.1232004165649414,1.1049113273620605,1.1089547872543335,0
2016-08-08,1.1087703704833984,1.1219995021820068,1.107200264930725,1.1166945695877075,0
2016-08-15,1.1166945695877075,1.1352026462554932,1.1155484914779663,1.1298158168792725,0
2016-08-22,1.1300712823867798,1.1357183456420898,1.117830514907837,1.1199462413787842,0
2016-08-29,1.1196954250335693,1.125112533569336,1.1125946044921875,1.1161960363388062,0
2016-09-05,1.116071343421936,1.1329994201660156,1.1141316890716553,1.1241133213043213,0
2016-09-12,1.1241008043289185,1.1281588077545166,1.115225076675415,1.1158473491668701,0
2016-09-19,1.116071343421936,1.1258726119995117,1.112599492073059,1.123923897743225,0
2016-09-26,1.123974323272705,1.1279042959213257,1.1154004335403442,1.1234692335128784,0
2016-10-03,1.1235954761505127,1.1249998807907104,1.110600233078003,1.1196954250335693,0
2016-10-10,1.1195449829101562,1.1201971769332886,1.0966956615447998,1.0967799425125122,0
2016-10-17,1.0968520641326904,1.1029006242752075,1.0862481594085693,1.0882576704025269,0
2016-10-24,1.0884946584701538,1.0993238687515259,1.0853402614593506,1.0984665155410767,0
2016-10-31,1.0984183549880981,1.114268183708191,1.0939244031906128,1.1101243495941162,0
2016-11-07,1.1096316576004028,1.1301988363265991,1.0820286273956299,1.0824854373931885,0
2016-11-14,1.082602620124817,1.0874292850494385,1.057305932044983,1.0584250688552856,0
2016-11-21,1.0585371255874634,1.065870761871338,1.0522550344467163,1.0612331628799438,0
2016-11-28,1.0611205101013184,1.0691757202148438,1.0510826110839844,1.0582010746002197,0
2016-12-05,1.0570825338363647,1.0856584310531616,1.053041696548462,1.0547411441802979,0
2016-12-12,1.0546298027038574,1.0666667222976685,1.0403661727905273,1.0449975728988647,0
2016-12-19,1.0448229312896729,1.0497585535049438,1.0355182886123657,1.045478343963623,0
2016-12-26,1.0455876588821411,1.0590976476669312,1.0387451648712158,1.052698016166687,0
2017-01-02,1.0530749559402466,1.060895323753357,1.0347682237625122,1.0531858205795288,0
2017-01-09,1.0534077882766724,1.0686043500900269,1.0456969738006592,1.0628687143325806,0
2017-01-16,1.0626879930496216,1.071799874305725,1.058133840560913,1.0713750123977661,0
2017-01-23,1.0711455345153809,1.077284336090088,1.0660525560379028,1.0713980197906494,0
2017-01-30,1.071914792060852,1.0826611518859863,1.0620898008346558,1.0782949924468994,0
2017-02-06,1.0783414840698242,1.0788882970809937,1.0609854459762573,1.061954379081726,0
2017-02-13,1.061931848526001,1.0676915645599365,1.0522106885910034,1.062665343284607,0
2017-02-20,1.0626766681671143,1.063151240348816,1.0496814250946045,1.055275321006775,0
2017-02-27,1.0552864074707031,1.062699317932129,1.050045132637024,1.062044620513916,0
2017-03-06,1.0618754625320435,1.0694043636322021,1.052565097808838,1.0690041780471802,0
2017-03-13,1.068798542022705,1.078299641609192,1.0610530376434326,1.0742985010147095,0
2017-03-20,1.0742292404174805,1.0849988460540771,1.0736756324768066,1.0849517583847046,0
2017-03-27,1.0845986604690552,1.0904886722564697,1.065654993057251,1.0668829679489136,0
2017-04-03,1.0668145418167114,1.0689127445220947,1.0574848651885986,1.0582010746002197,0
2017-04-10,1.0584250688552856,1.0678056478500366,1.0570378303527832,1.0610530376434326,0
2017-04-17,1.0611205101013184,1.0936251878738403,1.0609742403030396,1.087393879890442,0
2017-04-24,1.0875357389450073,1.0950744152069092,1.0821690559387207,1.0907504558563232,0
2017-05-01,1.0906076431274414,1.1024385690689087,1.0876303911209106,1.0965152978897095,0
2017-05-08,1.0966956615447998,1.0996261835098267,1.0839990377426147,1.0927289724349976,0
2017-05-15,1.0928006172180176,1.1212018728256226,1.0923231840133667,1.120485782623291,0
2017-05-22,1.1202348470687866,1.1266716718673706,1.116233468055725,1.1176055669784546,0
2017-05-29,1.1175181865692139,1.128668189048767,1.1110740900039673,1.128082513809204,0
2017-06-05,1.127548336982727,1.1279934644699097,1.1167818307876587,1.1201971769332886,0
2017-06-12,1.1202348470687866,1.1295095682144165,1.1133625507354736,1.120824933052063,0
2017-06-19,1.1203352212905884,1.1213276386260986,1.1120872497558594,1.1198835372924805,0
2017-06-26,1.1199712753295898,1.1445000171661377,1.1172560453414917,1.1423088312149048,0
2017-07-03,1.1425045728683472,1.1438244581222534,1.1315033435821533,1.140380859375,0
2017-07-10,1.1406410932540894,1.149100422859192,1.137255311012268,1.1475391387939453,0
2017-07-17,1.1475127935409546,1.1681833267211914,1.1436283588409424,1.1681697368621826,0
2017-07-24,1.1681560277938843,1.1774957180023193,1.1615750789642334,1.1747292280197144,0
2017-07-31,1.1746878623962402,1.18948495388031,1.1723741292953491,1.1778424978256226,0
2017-08-07,1.177773118019104,1.1831799745559692,1.169235110282898,1.182550311088562,0
