Date,Open,High,Low,Close,Volume
,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X
2011-03-01,1.3827433586120605,1.4248058795928955,1.3744571208953857,1.4121301174163818,0
2011-04-01,1.4160094261169434,1.4882060289382935,1.406469702720642,1.4820963144302368,0
2011-05-01,1.4820963144302368,1.4938081502914429,1.3976044654846191,1.4322338104248047,0
2011-06-01,1.4427516460418701,1.4691839218139648,1.4077963829040527,1.4478904008865356,0
2011-07-01,1.4495905637741089,1.4577046632766724,1.3841979503631592,1.4331985712051392,0
2011-08-01,1.4365339279174805,1.4546935558319092,1.4057974815368652,1.4433138370513916,0
2011-09-01,1.437504529953003,1.4377937316894531,1.3367018699645996,1.3585848808288574,0
2011-10-01,1.336094617843628,1.4200913906097412,1.314941644668579,1.4140071868896484,0
2011-11-01,1.3864625692367554,1.386981725692749,1.3218421936035156,1.3324095010757446,0
2011-12-01,1.3442305326461792,1.3538029193878174,1.2861239910125732,1.2956053018569946,0
2012-01-01,1.2960922718048096,1.3233989477157593,0.7605719566345215,1.3139568567276,0
2012-02-01,1.3138878345489502,1.348617672920227,1.2979933023452759,1.3477997779846191,0
2012-03-01,1.3326226472854614,1.3383405208587646,1.3004916906356812,1.334507703781128,0
2012-04-01,1.334507703781128,1.3379000425338745,1.2996903657913208,1.3241524696350098,0
2012-05-01,1.323994755744934,1.3280917406082153,1.234229564666748,1.2374706268310547,0
2012-06-01,1.2360938787460327,1.2747948169708252,1.2297006845474243,1.266496181488037,0
2012-07-01,1.266496181488037,1.2681021690368652,1.205545425415039,1.2259409427642822,0
2012-08-01,1.2294074296951294,1.2629005908966064,1.2137999534606934,1.2510946989059448,0
2012-09-01,1.2581939697265625,1.3168100118637085,1.2504688501358032,1.284505009651184,0
2012-10-01,1.2806720733642578,1.3137807846069336,1.2806720733642578,1.2962603569030762,0
2012-11-01,1.2965123653411865,1.3028602600097656,1.2666566371917725,1.2973533868789673,0
2012-12-01,1.298701286315918,1.3306896686553955,1.28823983669281,1.3227688074111938,0
2013-01-01,1.3201320171356201,1.359000325202942,1.3000519275665283,1.3568336963653564,0
2013-02-01,1.3610997200012207,1.3693002462387085,1.3020002841949463,1.3150973320007324,0
2013-03-01,1.306165099143982,1.3134305477142334,1.2756305932998657,1.2807868719100952,0
2013-04-01,1.2805572748184204,1.319710373878479,1.274980068206787,1.3095861673355103,0
2013-05-01,1.3168984651565552,1.3241524696350098,1.2799999713897705,1.3043931722640991,0
2013-06-01,1.299899935722351,1.3413403034210205,1.295706033706665,1.3013039827346802,0
2013-07-01,1.3013885021209717,1.3300206661224365,1.2762998342514038,1.3264886140823364,0
2013-08-01,1.3301055431365967,1.3450206518173218,1.3179206848144531,1.3224014043807983,0
2013-09-01,1.3224014043807983,1.356999397277832,1.3106194734573364,1.349545955657959,0
2013-10-01,1.3525028228759766,1.3829996585845947,1.347559928894043,1.3724011182785034,0
2013-11-01,1.3579760789871216,1.3622123003005981,1.3305799961090088,1.359397530555725,0
2013-12-01,1.359397530555725,1.3883509635925293,1.35255765914917,1.3810056447982788,0
2014-01-01,1.3744947910308838,1.377903938293457,1.3481086492538452,1.3558770418167114,0
2014-02-01,1.348981499671936,1.3823399543762207,1.3479305505752563,1.3707455396652222,0
2014-03-01,1.380395531654358,1.3965407609939575,1.3708508014678955,1.3752131462097168,0
2014-04-01,1.3775053024291992,1.3906078338623047,1.367629885673523,1.3813681602478027,0
2014-05-01,1.3868663311004639,1.399110198020935,1.3588802814483643,1.3634566068649292,0
2014-06-01,1.3634566068649292,1.3696998357772827,1.350679636001587,1.3644425868988037,0
2014-07-01,1.369187831878662,1.3698067665100098,1.3368805646896362,1.3396027088165283,0
2014-08-01,1.3389928340911865,1.3445992469787598,1.3128355741500854,1.313456416130066,0
2014-09-01,1.312766671180725,1.3160994052886963,1.2573903799057007,1.269083857536316,0
2014-10-01,1.2629133462905884,1.284438967704773,1.249125599861145,1.2613362073898315,0
2014-11-01,1.2527247667312622,1.2575926780700684,1.2362009286880493,1.2437965869903564,0
2014-12-01,1.2437965869903564,1.2565702199935913,1.21053946018219,1.2162047624588013,0
2015-01-01,1.2098628282546997,1.2098628282546997,1.11055588722229,1.1287955045700073,0
2015-02-01,1.1287955045700073,1.1484194993972778,1.117680549621582,1.119795799255371,0
2015-03-01,1.119795799255371,1.1240400075912476,1.0460032224655151,1.0830246210098267,0
2015-04-01,1.0741022825241089,1.1247594356536865,1.0521597862243652,1.1114321947097778,0
2015-05-01,1.1215037107467651,1.145304799079895,1.0821995735168457,1.0960345268249512,0
2015-06-01,1.095902442932129,1.1428401470184326,1.0888904333114624,1.122296690940857,0
