Date,Open,High,Low,Close,Volume
2022-01-04 00:00:00,1.12961,1.12961,1.1292,1.12931,802
2022-01-04 00:30:00,1.12931,1.1295600000000001,1.1293,1.12938,2219
2022-01-04 01:00:00,1.1294,1.1299299999999999,1.1294,1.12988,695
2022-01-04 01:30:00,1.12988,1.1301700000000001,1.12945,1.13016,388
2022-01-04 02:00:00,1.13016,1.13068,1.13011,1.13038,659
2022-01-04 02:30:00,1.13039,1.13061,1.13035,1.13055,399
2022-01-04 03:00:00,1.1305399999999999,1.1309,1.13049,1.13059,587
2022-01-04 03:30:00,1.13061,1.13069,1.1301700000000001,1.13066,667
2022-01-04 04:00:00,1.13066,1.13082,1.13045,1.13064,497
2022-01-04 04:30:00,1.13064,1.13094,1.12998,1.13023,675
2022-01-04 05:00:00,1.13023,1.1304400000000001,1.12948,1.1299299999999999,736
2022-01-04 05:30:00,1.1299299999999999,1.1301700000000001,1.12975,1.12978,556
2022-01-04 06:00:00,1.12977,1.13013,1.12961,1.13,429
2022-01-04 06:30:00,1.13001,1.13058,1.12998,1.13007,525
2022-01-04 07:00:00,1.13007,1.13058,1.13005,1.13039,501
2022-01-04 07:30:00,1.13039,1.13055,1.13015,1.13049,357
2022-01-04 08:00:00,1.13049,1.13073,1.12939,1.12948,665
2022-01-04 08:30:00,1.12948,1.12981,1.12921,1.1293199999999999,682
2022-01-04 09:00:00,1.1293199999999999,1.12944,1.12849,1.1286,1154
2022-01-04 09:30:00,1.1286100000000001,1.12933,1.12833,1.12917,1626
2022-01-04 10:00:00,1.12917,1.13001,1.12875,1.12964,2500
2022-01-04 10:30:00,1.12963,1.12978,1.12888,1.12893,1665
2022-01-04 11:00:00,1.12897,1.13068,1.1283,1.13056,1972
2022-01-04 11:30:00,1.13056,1.13081,1.12967,1.13022,1651
2022-01-04 12:00:00,1.13022,1.13057,1.12987,1.13024,1480
2022-01-04 12:30:00,1.13024,1.1305,1.12946,1.12948,1307
2022-01-04 13:00:00,1.12949,1.1296599999999999,1.12794,1.12815,1765
2022-01-04 13:30:00,1.12815,1.12856,1.12758,1.12761,2012
2022-01-04 14:00:00,1.12758,1.12835,1.12723,1.12766,2348
2022-01-04 14:30:00,1.12766,1.12814,1.12726,1.12729,1816
2022-01-04 15:00:00,1.12729,1.12898,1.12729,1.12891,1981
2022-01-04 15:30:00,1.12891,1.12891,1.12761,1.12801,1961
2022-01-04 16:00:00,1.1280000000000001,1.12882,1.12777,1.12814,1994
2022-01-04 16:30:00,1.12814,1.12873,1.12784,1.12846,2307
2022-01-04 17:00:00,1.12846,1.13165,1.1283400000000001,1.13118,3545
2022-01-04 17:30:00,1.13116,1.13226,1.13089,1.1309,3793
2022-01-04 18:00:00,1.13092,1.13158,1.12891,1.12921,3354
2022-01-04 18:30:00,1.12918,1.12955,1.12855,1.12947,1990
2022-01-04 19:00:00,1.12947,1.12962,1.12897,1.12921,1061
2022-01-04 19:30:00,1.12924,1.1295,1.12881,1.12937,910
2022-01-04 20:00:00,1.12938,1.12946,1.12899,1.1292,705
2022-01-04 20:30:00,1.12919,1.12919,1.12794,1.12803,957
2022-01-04 21:00:00,1.12803,1.12907,1.12782,1.12892,1092
2022-01-04 21:30:00,1.12891,1.1293199999999999,1.12869,1.12878,880
2022-01-04 22:00:00,1.12878,1.12896,1.12821,1.12821,781
2022-01-04 22:30:00,1.12822,1.12876,1.12808,1.12847,969
2022-01-04 23:00:00,1.12847,1.1286100000000001,1.12813,1.12835,454
2022-01-04 23:30:00,1.12835,1.12874,1.1280999999999999,1.12862,456
2022-01-05 00:00:00,1.12852,1.12867,1.12808,1.12841,242
2022-01-05 00:30:00,1.12839,1.12848,1.12833,1.12838,236
2022-01-05 01:00:00,1.12838,1.12866,1.12831,1.12842,368
2022-01-05 01:30:00,1.12841,1.1285,1.12817,1.12829,281
2022-01-05 02:00:00,1.12829,1.12858,1.12824,1.12829,269
2022-01-05 02:30:00,1.12831,1.12835,1.12765,1.1277300000000001,507
2022-01-05 03:00:00,1.12774,1.12856,1.12774,1.12856,598
2022-01-05 03:30:00,1.12856,1.12886,1.12839,1.12857,629
2022-01-05 04:00:00,1.12857,1.12914,1.12848,1.12914,486
2022-01-05 04:30:00,1.12914,1.12943,1.1289500000000001,1.12919,557
2022-01-05 05:00:00,1.1292,1.12945,1.12912,1.12942,380
2022-01-05 05:30:00,1.12942,1.12968,1.12938,1.1295600000000001,275
2022-01-05 06:00:00,1.12957,1.12958,1.12894,1.12897,413
2022-01-05 06:30:00,1.12897,1.12916,1.12882,1.12887,525
2022-01-05 07:00:00,1.12889,1.129,1.1287,1.12888,323
2022-01-05 07:30:00,1.12888,1.12946,1.12886,1.12935,389
2022-01-05 08:00:00,1.12935,1.12965,1.12925,1.1296,452
2022-01-05 08:30:00,1.1296,1.13013,1.1295,1.12958,516
2022-01-05 09:00:00,1.12957,1.13026,1.12947,1.12989,1050
2022-01-05 09:30:00,1.12988,1.13022,1.12969,1.12986,1204
2022-01-05 10:00:00,1.12986,1.13099,1.12965,1.1308799999999999,1903
2022-01-05 10:30:00,1.1308799999999999,1.13111,1.1297,1.13032,1735
2022-01-05 11:00:00,1.13032,1.13071,1.13004,1.13012,1699
2022-01-05 11:30:00,1.13014,1.13083,1.12997,1.1306,1476
2022-01-05 12:00:00,1.13059,1.13137,1.13043,1.1313,1889
2022-01-05 12:30:00,1.1313,1.1314,1.13045,1.13082,1260
2022-01-05 13:00:00,1.13082,1.13186,1.13064,1.13174,1347
2022-01-05 13:30:00,1.13171,1.13236,1.13167,1.1319,1469
2022-01-05 14:00:00,1.1319,1.13253,1.1311499999999999,1.1316,1962
2022-01-05 14:30:00,1.1316,1.1317300000000001,1.13049,1.13079,1747
2022-01-05 15:00:00,1.1308,1.13186,1.13033,1.13083,3285
2022-01-05 15:30:00,1.13084,1.13286,1.13083,1.13236,2922
2022-01-05 16:00:00,1.1323699999999999,1.13364,1.13209,1.13352,2196
2022-01-05 16:30:00,1.13352,1.13389,1.13301,1.1336,2146
2022-01-05 17:00:00,1.1335899999999999,1.13441,1.1335600000000001,1.13368,2273
2022-01-05 17:30:00,1.13368,1.13392,1.13324,1.13373,2587
2022-01-05 18:00:00,1.13373,1.13395,1.13229,1.13266,1897
2022-01-05 18:30:00,1.13266,1.13346,1.13252,1.13342,1530
2022-01-05 19:00:00,1.13343,1.13466,1.13334,1.13421,1313
2022-01-05 19:30:00,1.13421,1.13459,1.13386,1.13412,1053
2022-01-05 20:00:00,1.13408,1.13413,1.1335600000000001,1.13409,850
2022-01-05 20:30:00,1.13407,1.13447,1.13361,1.13366,617
2022-01-05 21:00:00,1.13366,1.1339,1.13083,1.13196,5049
2022-01-05 21:30:00,1.13201,1.13206,1.13097,1.13104,2933
2022-01-05 22:00:00,1.13105,1.13118,1.13018,1.1311,2260
2022-01-05 22:30:00,1.13109,1.1313,1.13077,1.1311,1277
2022-01-05 23:00:00,1.13109,1.13131,1.13076,1.13125,507
2022-01-05 23:30:00,1.13125,1.13136,1.13108,1.13135,407
2022-01-06 00:00:00,1.13111,1.1313,1.13081,1.13081,195
2022-01-06 00:30:00,1.13087,1.13121,1.13055,1.13079,2570
2022-01-06 01:00:00,1.13079,1.13114,1.13077,1.13109,542
2022-01-06 01:30:00,1.13103,1.13138,1.131,1.131,238
2022-01-06 02:00:00,1.131,1.1313,1.131,1.1311,320
2022-01-06 02:30:00,1.13108,1.13108,1.13075,1.13079,454
2022-01-06 03:00:00,1.13079,1.13095,1.13048,1.13071,598
2022-01-06 03:30:00,1.13071,1.13187,1.13069,1.13164,640
2022-01-06 04:00:00,1.13164,1.13167,1.1312,1.13127,680
2022-01-06 04:30:00,1.13127,1.13204,1.13123,1.1319,775
2022-01-06 05:00:00,1.13188,1.13188,1.13116,1.1312,651
2022-01-06 05:30:00,1.1312,1.13158,1.13084,1.1314899999999999,768
2022-01-06 06:00:00,1.1315,1.13162,1.13112,1.13138,623
2022-01-06 06:30:00,1.13136,1.13152,1.13118,1.1312,564
2022-01-06 07:00:00,1.1312,1.13121,1.13068,1.131,539
2022-01-06 07:30:00,1.131,1.1311499999999999,1.13069,1.13089,668
2022-01-06 08:00:00,1.13089,1.1309,1.1301,1.13023,718
2022-01-06 08:30:00,1.13022,1.13059,1.12962,1.12972,856
2022-01-06 09:00:00,1.12973,1.12974,1.12883,1.1294,1748
2022-01-06 09:30:00,1.1294,1.12957,1.12846,1.12896,1650
2022-01-06 10:00:00,1.12898,1.13058,1.12848,1.13055,2124
2022-01-06 10:30:00,1.13055,1.13095,1.12889,1.1294,2020
2022-01-06 11:00:00,1.1294,1.1307,1.12886,1.13037,1650
2022-01-06 11:30:00,1.13037,1.13084,1.13002,1.13055,1288
2022-01-06 12:00:00,1.13053,1.13269,1.13046,1.13242,1893
2022-01-06 12:30:00,1.13242,1.13248,1.13074,1.13125,1689
2022-01-06 13:00:00,1.13121,1.1313900000000001,1.13056,1.13081,1399
2022-01-06 13:30:00,1.13081,1.13216,1.13024,1.13134,1794
2022-01-06 14:00:00,1.13135,1.1314899999999999,1.13047,1.13126,1856
2022-01-06 14:30:00,1.13129,1.13187,1.13117,1.13131,2180
2022-01-06 15:00:00,1.13131,1.13201,1.13105,1.13133,2765
2022-01-06 15:30:00,1.13132,1.1317300000000001,1.1303,1.13119,3007
2022-01-06 16:00:00,1.13119,1.13197,1.13066,1.131,2506
2022-01-06 16:30:00,1.131,1.13316,1.13063,1.13216,4525
2022-01-06 17:00:00,1.13264,1.13297,1.13013,1.13083,4473
2022-01-06 17:30:00,1.13083,1.13178,1.1293,1.12961,3653
2022-01-06 18:00:00,1.1296,1.13092,1.12904,1.13077,2594
2022-01-06 18:30:00,1.13077,1.13081,1.13013,1.13069,1907
2022-01-06 19:00:00,1.13069,1.13091,1.13022,1.1306,1387
2022-01-06 19:30:00,1.1306,1.13076,1.12934,1.12958,1080
2022-01-06 20:00:00,1.12957,1.12979,1.12916,1.12939,922
2022-01-06 20:30:00,1.12939,1.12952,1.12881,1.12919,686
2022-01-06 21:00:00,1.12919,1.12972,1.12916,1.12965,479
2022-01-06 21:30:00,1.12965,1.12998,1.12868,1.1287,991
2022-01-06 22:00:00,1.1287,1.12943,1.12862,1.1290499999999999,908
2022-01-06 22:30:00,1.12904,1.1292200000000001,1.12897,1.12913,630
2022-01-06 23:00:00,1.12915,1.12933,1.1287,1.12924,456
2022-01-06 23:30:00,1.12924,1.12996,1.1292,1.12976,592
2022-01-07 00:00:00,1.1296,1.1296,1.1292200000000001,1.12938,273
2022-01-07 00:30:00,1.12944,1.12959,1.12931,1.12937,323
2022-01-07 01:00:00,1.12937,1.12977,1.12934,1.12965,427
2022-01-07 01:30:00,1.12968,1.12977,1.12936,1.12947,411
2022-01-07 02:00:00,1.12952,1.12978,1.12929,1.12941,396
2022-01-07 02:30:00,1.12945,1.12974,1.12901,1.12958,420
2022-01-07 03:00:00,1.12959,1.13004,1.12959,1.12968,611
2022-01-07 03:30:00,1.12967,1.13009,1.12962,1.13006,441
2022-01-07 04:00:00,1.13006,1.1301700000000001,1.1299,1.12991,399
2022-01-07 04:30:00,1.12991,1.12991,1.12952,1.12955,516
2022-01-07 05:00:00,1.12955,1.1301700000000001,1.12955,1.13002,269
2022-01-07 05:30:00,1.13001,1.13002,1.12971,1.12991,282
2022-01-07 06:00:00,1.12991,1.13004,1.1298,1.13003,197
2022-01-07 06:30:00,1.13003,1.13034,1.12999,1.13009,278
2022-01-07 07:00:00,1.13009,1.13034,1.13009,1.13021,276
2022-01-07 07:30:00,1.13021,1.13033,1.12998,1.13023,310
2022-01-07 08:00:00,1.13023,1.13034,1.13003,1.13021,308
2022-01-07 08:30:00,1.13021,1.13022,1.1298300000000001,1.12989,406
2022-01-07 09:00:00,1.12987,1.1304400000000001,1.1298,1.13039,916
2022-01-07 09:30:00,1.13037,1.13059,1.13,1.13055,1000
2022-01-07 10:00:00,1.13055,1.13087,1.13014,1.13077,1388
2022-01-07 10:30:00,1.13077,1.13153,1.1306,1.13123,1486
2022-01-07 11:00:00,1.13121,1.13158,1.13093,1.13153,1253
2022-01-07 11:30:00,1.13153,1.1317300000000001,1.13126,1.1314899999999999,1022
2022-01-07 12:00:00,1.1314899999999999,1.13192,1.13118,1.1313,1033
2022-01-07 12:30:00,1.1313,1.13131,1.13034,1.1306,841
2022-01-07 13:00:00,1.1306,1.13081,1.13009,1.13046,790
2022-01-07 13:30:00,1.13047,1.1308,1.1302,1.13045,760
2022-01-07 14:00:00,1.13045,1.13051,1.12984,1.13004,770
2022-01-07 14:30:00,1.13004,1.1302,1.12963,1.12975,1029
2022-01-07 15:00:00,1.12975,1.13061,1.12949,1.13004,1869
2022-01-07 15:30:00,1.13004,1.13226,1.1292200000000001,1.1301700000000001,6456
2022-01-07 16:00:00,1.1301700000000001,1.13246,1.1299,1.13236,3443
2022-01-07 16:30:00,1.13235,1.13343,1.13187,1.13302,3630
2022-01-07 17:00:00,1.13302,1.13491,1.13293,1.1348,3004
2022-01-07 17:30:00,1.13479,1.1348,1.13349,1.13468,2916
2022-01-07 18:00:00,1.13469,1.13499,1.13375,1.13422,2199
2022-01-07 18:30:00,1.13422,1.13571,1.13398,1.13564,1524
2022-01-07 19:00:00,1.13564,1.13582,1.13494,1.13567,1357
2022-01-07 19:30:00,1.13567,1.13577,1.13521,1.13564,633
2022-01-07 20:00:00,1.1356,1.13597,1.13547,1.13573,792
2022-01-07 20:30:00,1.13573,1.13622,1.13572,1.13574,477
2022-01-07 21:00:00,1.13572,1.13631,1.13568,1.13626,444
2022-01-07 21:30:00,1.13626,1.13647,1.13605,1.1362700000000001,587
2022-01-07 22:00:00,1.1362700000000001,1.13639,1.13583,1.13617,485
2022-01-07 22:30:00,1.13617,1.13617,1.13573,1.13613,497
2022-01-07 23:00:00,1.1360999999999999,1.1360999999999999,1.13582,1.13601,365
2022-01-07 23:30:00,1.13601,1.13613,1.1358,1.1359,327
2022-01-10 00:00:00,1.1355,1.13597,1.13524,1.13547,250
2022-01-10 00:30:00,1.1354899999999999,1.13577,1.13545,1.1356,1545
2022-01-10 01:00:00,1.1356,1.13599,1.13492,1.13508,758
2022-01-10 01:30:00,1.13508,1.13553,1.13508,1.13532,458
2022-01-10 02:00:00,1.13532,1.13547,1.1351499999999999,1.13529,420
2022-01-10 02:30:00,1.1353,1.13579,1.13529,1.1354899999999999,398
2022-01-10 03:00:00,1.1354899999999999,1.13563,1.13546,1.13554,281
2022-01-10 03:30:00,1.13554,1.13562,1.13497,1.13502,425
2022-01-10 04:00:00,1.13503,1.1352,1.13451,1.13468,437
2022-01-10 04:30:00,1.13469,1.13473,1.13392,1.13396,372
2022-01-10 05:00:00,1.13396,1.13397,1.13372,1.13372,307
2022-01-10 05:30:00,1.13373,1.13382,1.13339,1.13376,310
2022-01-10 06:00:00,1.13377,1.13408,1.13355,1.13357,269
2022-01-10 06:30:00,1.13357,1.13376,1.1333199999999999,1.13344,217
2022-01-10 07:00:00,1.13344,1.13355,1.13335,1.13342,201
2022-01-10 07:30:00,1.13342,1.13354,1.1332,1.13351,210
2022-01-10 08:00:00,1.13349,1.13354,1.13266,1.13288,436
2022-01-10 08:30:00,1.1329,1.13339,1.13282,1.13337,460
2022-01-10 09:00:00,1.13336,1.13364,1.13287,1.13336,1041
2022-01-10 09:30:00,1.13336,1.13363,1.13273,1.13292,1258
2022-01-10 10:00:00,1.13292,1.13313,1.13206,1.13262,2398
2022-01-10 10:30:00,1.1326100000000001,1.13363,1.13216,1.13357,2080
2022-01-10 11:00:00,1.13357,1.13447,1.13331,1.13358,1444
2022-01-10 11:30:00,1.13357,1.13364,1.13256,1.1326100000000001,1203
2022-01-10 12:00:00,1.13264,1.13344,1.13227,1.13314,1307
2022-01-10 12:30:00,1.13314,1.13317,1.1323699999999999,1.13297,1135
2022-01-10 13:00:00,1.13297,1.13364,1.13223,1.13336,1276
2022-01-10 13:30:00,1.13336,1.13336,1.13227,1.13256,1275
2022-01-10 14:00:00,1.13256,1.13296,1.13205,1.13231,1340
2022-01-10 14:30:00,1.13232,1.1323400000000001,1.13118,1.13165,1847
2022-01-10 15:00:00,1.13163,1.13243,1.13129,1.13144,1873
2022-01-10 15:30:00,1.13144,1.13182,1.12951,1.12971,3114
2022-01-10 16:00:00,1.12972,1.12982,1.12853,1.12912,2490
2022-01-10 16:30:00,1.12912,1.1298,1.12888,1.12974,2729
2022-01-10 17:00:00,1.12974,1.13094,1.12928,1.1304,2660
2022-01-10 17:30:00,1.13039,1.1327099999999999,1.13033,1.13185,3030
2022-01-10 18:00:00,1.13185,1.13285,1.13159,1.13253,2143
2022-01-10 18:30:00,1.13253,1.13288,1.13199,1.13274,1648
2022-01-10 19:00:00,1.13274,1.13338,1.13273,1.13303,1068
2022-01-10 19:30:00,1.13305,1.13349,1.13283,1.13286,1212
2022-01-10 20:00:00,1.13284,1.13311,1.13228,1.13236,1024
2022-01-10 20:30:00,1.13235,1.13273,1.13209,1.13222,927
2022-01-10 21:00:00,1.13223,1.13267,1.1320000000000001,1.13248,733
2022-01-10 21:30:00,1.13249,1.13269,1.13203,1.13233,875
2022-01-10 22:00:00,1.13232,1.13285,1.13222,1.13284,918
2022-01-10 22:30:00,1.13284,1.13302,1.1326,1.13262,731
2022-01-10 23:00:00,1.13262,1.13288,1.13247,1.13288,558
2022-01-10 23:30:00,1.13288,1.133,1.13252,1.13252,366
2022-01-11 00:00:00,1.1323,1.1327,1.13189,1.13238,403
2022-01-11 00:30:00,1.1323699999999999,1.13279,1.1323699999999999,1.13246,658
2022-01-11 01:00:00,1.13249,1.1332200000000001,1.13249,1.13317,244
2022-01-11 01:30:00,1.13317,1.13317,1.13286,1.1329799999999999,199
2022-01-11 02:00:00,1.13297,1.13337,1.13279,1.1333199999999999,432
2022-01-11 02:30:00,1.1333199999999999,1.13346,1.13312,1.13328,400
2022-01-11 03:00:00,1.13326,1.13413,1.1332200000000001,1.13405,543
2022-01-11 03:30:00,1.13404,1.13415,1.13346,1.13363,771
2022-01-11 04:00:00,1.13364,1.13436,1.13346,1.13432,428
2022-01-11 04:30:00,1.13432,1.13437,1.1337,1.13379,426
2022-01-11 05:00:00,1.13379,1.13421,1.13369,1.13411,388
2022-01-11 05:30:00,1.13411,1.13425,1.13409,1.13413,263
2022-01-11 06:00:00,1.13413,1.13414,1.13375,1.13392,185
2022-01-11 06:30:00,1.13392,1.1341,1.13385,1.13407,271
2022-01-11 07:00:00,1.13407,1.1342,1.13399,1.13407,251
2022-01-11 07:30:00,1.13407,1.13442,1.1338300000000001,1.13388,340
2022-01-11 08:00:00,1.13389,1.13434,1.13389,1.13397,451
2022-01-11 08:30:00,1.13397,1.13424,1.13318,1.13363,899
2022-01-11 09:00:00,1.13368,1.1344400000000001,1.13355,1.13416,1348
2022-01-11 09:30:00,1.13416,1.13429,1.13348,1.13418,1447
2022-01-11 10:00:00,1.13415,1.13494,1.13391,1.13472,2315
2022-01-11 10:30:00,1.13472,1.1351499999999999,1.13437,1.13491,1315
2022-01-11 11:00:00,1.13491,1.13517,1.13445,1.13462,1103
2022-01-11 11:30:00,1.13463,1.13463,1.13288,1.13335,1888
2022-01-11 12:00:00,1.13336,1.1339,1.1326100000000001,1.13274,1471
2022-01-11 12:30:00,1.13276,1.13363,1.13268,1.13304,1168
2022-01-11 13:00:00,1.13304,1.13336,1.1326,1.13327,1028
2022-01-11 13:30:00,1.13327,1.13435,1.13316,1.13387,1123
2022-01-11 14:00:00,1.13387,1.13421,1.13306,1.13326,1697
2022-01-11 14:30:00,1.13326,1.13369,1.13307,1.13312,1440
2022-01-11 15:00:00,1.13312,1.13388,1.13288,1.13316,1643
2022-01-11 15:30:00,1.13316,1.13343,1.1323,1.1326,1865
2022-01-11 16:00:00,1.1326100000000001,1.13294,1.13207,1.13254,1933
2022-01-11 16:30:00,1.13254,1.13305,1.13131,1.13233,2538
2022-01-11 17:00:00,1.13235,1.13386,1.13229,1.13349,2156
2022-01-11 17:30:00,1.13349,1.13451,1.13344,1.13402,2433
2022-01-11 18:00:00,1.13403,1.13651,1.13402,1.1362,2498
2022-01-11 18:30:00,1.13619,1.13686,1.13609,1.13618,1477
2022-01-11 19:00:00,1.13618,1.13631,1.13538,1.13574,1070
2022-01-11 19:30:00,1.13574,1.13594,1.1353,1.13542,817
2022-01-11 20:00:00,1.13542,1.13605,1.13521,1.13575,891
2022-01-11 20:30:00,1.13575,1.13684,1.13574,1.13667,866
2022-01-11 21:00:00,1.13667,1.13753,1.13636,1.13647,1049
2022-01-11 21:30:00,1.13647,1.1368800000000001,1.1362700000000001,1.13667,726
2022-01-11 22:00:00,1.13668,1.13691,1.13638,1.13684,727
2022-01-11 22:30:00,1.13685,1.13694,1.13647,1.13657,1030
2022-01-11 23:00:00,1.13657,1.13692,1.13648,1.13678,404
2022-01-11 23:30:00,1.13678,1.13693,1.13662,1.13666,368
2022-01-12 00:00:00,1.13655,1.13676,1.13624,1.13655,239
2022-01-12 00:30:00,1.13666,1.13681,1.13655,1.13681,389
2022-01-12 01:00:00,1.13681,1.13696,1.13623,1.1367,336
2022-01-12 01:30:00,1.1367,1.13706,1.13654,1.13656,185
2022-01-12 02:00:00,1.13656,1.1372,1.13656,1.1369,366
2022-01-12 02:30:00,1.1369,1.13734,1.13689,1.13708,236
2022-01-12 03:00:00,1.13708,1.1372,1.13649,1.13649,487
2022-01-12 03:30:00,1.1365,1.13702,1.1363699999999999,1.13701,529
2022-01-12 04:00:00,1.137,1.13737,1.13699,1.13716,407
2022-01-12 04:30:00,1.13716,1.13725,1.13677,1.13721,393
2022-01-12 05:00:00,1.1372,1.13755,1.13714,1.13746,354
2022-01-12 05:30:00,1.13746,1.13753,1.13733,1.13747,231
2022-01-12 06:00:00,1.13747,1.1375,1.13733,1.1375,208
2022-01-12 06:30:00,1.13748,1.13752,1.13725,1.13726,182
2022-01-12 07:00:00,1.13726,1.13756,1.13725,1.13754,297
2022-01-12 07:30:00,1.13755,1.13781,1.13731,1.13731,374
2022-01-12 08:00:00,1.13731,1.1375,1.1372200000000001,1.1374,303
2022-01-12 08:30:00,1.1374,1.1374900000000001,1.13642,1.13642,469
2022-01-12 09:00:00,1.13642,1.13677,1.13579,1.1358,1038
2022-01-12 09:30:00,1.1358,1.13601,1.13553,1.13585,1062
2022-01-12 10:00:00,1.13585,1.13667,1.13552,1.13604,1620
2022-01-12 10:30:00,1.13604,1.1368800000000001,1.1360000000000001,1.13669,1307
2022-01-12 11:00:00,1.13669,1.13737,1.13647,1.13693,1167
2022-01-12 11:30:00,1.13693,1.13705,1.13622,1.1367099999999999,1112
2022-01-12 12:00:00,1.13672,1.13683,1.13601,1.13607,1169
2022-01-12 12:30:00,1.13607,1.13638,1.13545,1.13575,992
2022-01-12 13:00:00,1.13575,1.13653,1.13565,1.13636,842
2022-01-12 13:30:00,1.13634,1.13642,1.13571,1.13618,834
2022-01-12 14:00:00,1.13619,1.13665,1.13617,1.13641,1229
2022-01-12 14:30:00,1.13641,1.13668,1.13601,1.13636,1476
2022-01-12 15:00:00,1.13635,1.13747,1.13615,1.1368,1865
2022-01-12 15:30:00,1.1368,1.14155,1.13617,1.14097,5531
2022-01-12 16:00:00,1.14101,1.14123,1.13943,1.1411,2698
2022-01-12 16:30:00,1.1411,1.14179,1.14056,1.14157,2759
2022-01-12 17:00:00,1.1415899999999999,1.14252,1.14136,1.14215,2805
2022-01-12 17:30:00,1.14215,1.14248,1.1412,1.14207,3001
2022-01-12 18:00:00,1.14209,1.14273,1.14186,1.14248,2595
2022-01-12 18:30:00,1.14248,1.1432,1.14219,1.14314,1656
2022-01-12 19:00:00,1.14313,1.14415,1.14286,1.14375,1368
2022-01-12 19:30:00,1.14375,1.1445,1.14355,1.14438,1093
2022-01-12 20:00:00,1.14438,1.14451,1.14385,1.14397,1021
2022-01-12 20:30:00,1.14397,1.14444,1.14386,1.14388,745
2022-01-12 21:00:00,1.14388,1.14473,1.14383,1.14469,856
2022-01-12 21:30:00,1.1447,1.14528,1.14441,1.14501,1333
2022-01-12 22:00:00,1.14501,1.1451,1.14453,1.14466,916
2022-01-12 22:30:00,1.14466,1.14505,1.14443,1.14499,782
