Date,Open,High,Low,Close,Volume
2026-01-02 10:15:00,1.17347,1.17347,1.17239,1.17248,527
2026-01-02 10:20:00,1.17248,1.17282,1.17241,1.1726,535
2026-01-02 10:25:00,1.17259,1.17291,1.17238,1.1726,479
2026-01-02 10:30:00,1.1726,1.17298,1.17242,1.17296,564
2026-01-02 10:35:00,1.17294,1.17304,1.17275,1.17281,345
2026-01-02 10:40:00,1.17281,1.17301,1.17273,1.17281,280
2026-01-02 10:45:00,1.17281,1.17284,1.17256,1.17271,328
2026-01-02 10:50:00,1.17271,1.17297,1.17257,1.17276,410
2026-01-02 10:55:00,1.17276,1.17307,1.17269,1.17286,392
2026-01-02 11:00:00,1.17286,1.17297,1.17269,1.17275,377
2026-01-02 11:05:00,1.17275,1.17364,1.17274,1.17337,408
2026-01-02 11:10:00,1.17337,1.1735,1.17312,1.17314,387
2026-01-02 11:15:00,1.17314,1.17363,1.17307,1.1736,419
2026-01-02 11:20:00,1.1736,1.17372,1.17318,1.17319,331
2026-01-02 11:25:00,1.17319,1.17329,1.17294,1.17318,208
2026-01-02 11:30:00,1.17318,1.17322,1.17286,1.17308,298
2026-01-02 11:35:00,1.17308,1.17308,1.1727,1.1727,284
2026-01-02 11:40:00,1.1727,1.17286,1.1724,1.17286,361
2026-01-02 11:45:00,1.17286,1.17295,1.17274,1.17276,220
2026-01-02 11:50:00,1.17276,1.17278,1.17219,1.17237,367
2026-01-02 11:55:00,1.17237,1.17237,1.17205,1.17213,459
2026-01-02 12:00:00,1.17213,1.17218,1.17197,1.17206,314
2026-01-02 12:05:00,1.17206,1.17221,1.17196,1.17202,312
2026-01-02 12:10:00,1.17201,1.17201,1.17152,1.17155,355
2026-01-02 12:15:00,1.17155,1.17178,1.17137,1.17141,503
2026-01-02 12:20:00,1.17141,1.17163,1.17133,1.17163,281
2026-01-02 12:25:00,1.17163,1.17174,1.17131,1.17134,339
2026-01-02 12:30:00,1.17134,1.17185,1.17132,1.17154,295
2026-01-02 12:35:00,1.17154,1.17178,1.17143,1.17152,189
2026-01-02 12:40:00,1.17152,1.17177,1.17141,1.17169,275
2026-01-02 12:45:00,1.17169,1.17199,1.17161,1.17199,288
2026-01-02 12:50:00,1.17198,1.17214,1.1719,1.17198,304
2026-01-02 12:55:00,1.17199,1.17236,1.17197,1.17209,304
2026-01-02 13:00:00,1.17209,1.1721,1.17193,1.17193,246
2026-01-02 13:05:00,1.17193,1.1722,1.17189,1.17206,209
2026-01-02 13:10:00,1.17206,1.17207,1.17175,1.17183,203
2026-01-02 13:15:00,1.17184,1.17195,1.17176,1.17181,217
2026-01-02 13:20:00,1.17181,1.17189,1.17158,1.17171,248
2026-01-02 13:25:00,1.17171,1.17198,1.17171,1.17198,186
2026-01-02 13:30:00,1.17198,1.17224,1.17196,1.17208,292
2026-01-02 13:35:00,1.17208,1.17209,1.17151,1.17175,270
2026-01-02 13:40:00,1.17176,1.17212,1.1717,1.17196,335
2026-01-02 13:45:00,1.17196,1.17201,1.17174,1.17194,252
2026-01-02 13:50:00,1.17194,1.17196,1.17182,1.17191,212
2026-01-02 13:55:00,1.17191,1.17222,1.17181,1.17218,454
2026-01-02 14:00:00,1.17218,1.17237,1.17206,1.17232,329
2026-01-02 14:05:00,1.17232,1.17248,1.17229,1.17242,276
2026-01-02 14:10:00,1.17242,1.17248,1.17233,1.17238,179
2026-01-02 14:15:00,1.17238,1.17253,1.17231,1.17232,186
2026-01-02 14:20:00,1.17232,1.17258,1.17226,1.17252,203
2026-01-02 14:25:00,1.17252,1.17254,1.17238,1.1725,193
2026-01-02 14:30:00,1.1725,1.17251,1.17225,1.1724,198
2026-01-02 14:35:00,1.17239,1.17251,1.17221,1.17251,247
2026-01-02 14:40:00,1.17251,1.17271,1.1725,1.17271,230
2026-01-02 14:45:00,1.17271,1.17271,1.17244,1.17246,237
2026-01-02 14:50:00,1.17246,1.17252,1.17219,1.17221,214
2026-01-02 14:55:00,1.17221,1.17236,1.1721,1.17235,361
2026-01-02 15:00:00,1.17235,1.17258,1.17214,1.17256,383
2026-01-02 15:05:00,1.17256,1.17256,1.17211,1.17212,237
2026-01-02 15:10:00,1.17212,1.17258,1.17202,1.17246,376
2026-01-02 15:15:00,1.17247,1.17271,1.17244,1.17271,370
2026-01-02 15:20:00,1.17271,1.1729,1.17241,1.17288,398
2026-01-02 15:25:00,1.17288,1.17288,1.17214,1.17216,319
2026-01-02 15:30:00,1.17216,1.17216,1.17193,1.17204,444
2026-01-02 15:35:00,1.17204,1.17227,1.17195,1.172,326
2026-01-02 15:40:00,1.17202,1.17215,1.17182,1.17195,272
2026-01-02 15:45:00,1.17195,1.17229,1.17183,1.17207,274
2026-01-02 15:50:00,1.17207,1.1722,1.17181,1.17199,320
2026-01-02 15:55:00,1.17199,1.17235,1.17193,1.17215,403
2026-01-02 16:00:00,1.17215,1.17223,1.17194,1.17197,498
2026-01-02 16:05:00,1.17197,1.17234,1.17191,1.17231,347
2026-01-02 16:10:00,1.17231,1.17233,1.17197,1.17202,288
2026-01-02 16:15:00,1.17202,1.1721,1.17157,1.17175,334
2026-01-02 16:20:00,1.17175,1.17223,1.17172,1.17222,336
2026-01-02 16:25:00,1.17222,1.17272,1.17219,1.17266,370
2026-01-02 16:30:00,1.17266,1.17277,1.1725,1.17277,456
2026-01-02 16:35:00,1.17277,1.17291,1.17251,1.1726,489
2026-01-02 16:40:00,1.1726,1.17281,1.1725,1.17261,376
2026-01-02 16:45:00,1.1726,1.17305,1.17251,1.17286,443
2026-01-02 16:50:00,1.17286,1.17288,1.17252,1.17282,377
2026-01-02 16:55:00,1.17282,1.17297,1.17269,1.17285,480
2026-01-02 17:00:00,1.17285,1.17338,1.17283,1.17331,564
2026-01-02 17:05:00,1.17331,1.17369,1.17327,1.17358,586
2026-01-02 17:10:00,1.17358,1.17368,1.17333,1.17339,262
2026-01-02 17:15:00,1.17339,1.1737,1.17328,1.17357,358
2026-01-02 17:20:00,1.17357,1.17376,1.17344,1.17348,372
2026-01-02 17:25:00,1.17348,1.17362,1.17317,1.17352,421
2026-01-02 17:30:00,1.17352,1.17368,1.17331,1.17344,732
2026-01-02 17:35:00,1.17344,1.17398,1.17344,1.17396,505
2026-01-02 17:40:00,1.17396,1.17419,1.17385,1.17389,506
2026-01-02 17:45:00,1.1739,1.17418,1.17379,1.17409,411
2026-01-02 17:50:00,1.17409,1.17463,1.17388,1.17461,622
2026-01-02 17:55:00,1.17461,1.1752,1.17461,1.17505,1212
2026-01-02 18:00:00,1.17505,1.17545,1.17498,1.17499,928
2026-01-02 18:05:00,1.17499,1.17501,1.17457,1.17472,484
2026-01-02 18:10:00,1.17472,1.17472,1.17443,1.17443,341
2026-01-02 18:15:00,1.17443,1.17449,1.17416,1.1743,449
2026-01-02 18:20:00,1.1743,1.17459,1.1743,1.17451,351
2026-01-02 18:25:00,1.1745,1.17459,1.17434,1.17444,270
2026-01-02 18:30:00,1.17444,1.17464,1.17443,1.17457,289
2026-01-02 18:35:00,1.17457,1.1746,1.17416,1.17417,314
2026-01-02 18:40:00,1.17417,1.17419,1.17372,1.17375,398
2026-01-02 18:45:00,1.17375,1.1738,1.17359,1.17375,324
2026-01-02 18:50:00,1.17376,1.17378,1.17345,1.17356,321
2026-01-02 18:55:00,1.17356,1.1738,1.17339,1.17372,455
2026-01-02 19:00:00,1.17372,1.17376,1.17334,1.17346,403
2026-01-02 19:05:00,1.17346,1.1736,1.17319,1.17319,362
2026-01-02 19:10:00,1.17319,1.1735,1.17318,1.1734,315
2026-01-02 19:15:00,1.1734,1.17342,1.17313,1.17336,248
2026-01-02 19:20:00,1.17336,1.17362,1.17315,1.17317,326
2026-01-02 19:25:00,1.17317,1.17336,1.17309,1.17334,286
2026-01-02 19:30:00,1.17335,1.17362,1.17325,1.1736,319
2026-01-02 19:35:00,1.1736,1.17368,1.17333,1.17348,193
2026-01-02 19:40:00,1.17348,1.17352,1.17333,1.17337,186
2026-01-02 19:45:00,1.17337,1.17354,1.17306,1.17308,290
2026-01-02 19:50:00,1.17308,1.1731,1.17284,1.17298,345
2026-01-02 19:55:00,1.17299,1.17313,1.1729,1.17305,305
2026-01-02 20:00:00,1.17305,1.17312,1.17286,1.17291,253
2026-01-02 20:05:00,1.17291,1.17291,1.17263,1.17272,197
2026-01-02 20:10:00,1.17272,1.17272,1.17246,1.17251,197
2026-01-02 20:15:00,1.17251,1.17266,1.17242,1.17262,281
2026-01-02 20:20:00,1.17263,1.17268,1.17244,1.17248,217
2026-01-02 20:25:00,1.17248,1.17248,1.17227,1.17233,268
2026-01-02 20:30:00,1.17233,1.17233,1.17206,1.17214,266
2026-01-02 20:35:00,1.17213,1.17216,1.17166,1.17191,306
2026-01-02 20:40:00,1.17191,1.17204,1.17166,1.17169,308
2026-01-02 20:45:00,1.17169,1.17174,1.17155,1.17162,308
2026-01-02 20:50:00,1.17162,1.17189,1.17151,1.17188,239
2026-01-02 20:55:00,1.17188,1.17199,1.17183,1.1719,302
2026-01-02 21:00:00,1.1719,1.17191,1.17173,1.17179,264
2026-01-02 21:05:00,1.1718,1.17188,1.17149,1.17161,284
2026-01-02 21:10:00,1.17161,1.1717,1.17145,1.17169,258
2026-01-02 21:15:00,1.17169,1.17184,1.17164,1.17181,216
2026-01-02 21:20:00,1.17181,1.17182,1.17149,1.17149,194
2026-01-02 21:25:00,1.17149,1.17179,1.17149,1.17166,210
2026-01-02 21:30:00,1.17166,1.1717,1.17142,1.17152,221
2026-01-02 21:35:00,1.17152,1.17164,1.17144,1.17159,168
2026-01-02 21:40:00,1.17159,1.17175,1.17157,1.1717,137
2026-01-02 21:45:00,1.1717,1.17184,1.1717,1.17179,170
2026-01-02 21:50:00,1.17179,1.17211,1.17179,1.17207,200
2026-01-02 21:55:00,1.17207,1.17242,1.17207,1.17231,348
2026-01-02 22:00:00,1.17231,1.17236,1.17193,1.17193,273
2026-01-02 22:05:00,1.17193,1.17196,1.17151,1.17177,317
2026-01-02 22:10:00,1.17177,1.17205,1.17177,1.17186,166
2026-01-02 22:15:00,1.17186,1.17212,1.17184,1.17203,256
2026-01-02 22:20:00,1.17203,1.17213,1.17187,1.17195,248
2026-01-02 22:25:00,1.17196,1.17213,1.17193,1.1721,176
2026-01-02 22:30:00,1.1721,1.17219,1.17199,1.17199,136
2026-01-02 22:35:00,1.17199,1.17221,1.17196,1.17215,97
2026-01-02 22:40:00,1.17216,1.17221,1.1718,1.17182,243
2026-01-02 22:45:00,1.17181,1.1719,1.17169,1.17169,140
2026-01-02 22:50:00,1.17169,1.17171,1.17164,1.17167,176
2026-01-02 22:55:00,1.17168,1.17176,1.17153,1.17175,211
2026-01-02 23:00:00,1.17173,1.17211,1.17171,1.17209,97
2026-01-02 23:05:00,1.17212,1.17221,1.17203,1.17218,72
2026-01-02 23:10:00,1.17218,1.17225,1.1721,1.1721,47
2026-01-02 23:15:00,1.1721,1.17217,1.17206,1.1721,36
2026-01-02 23:20:00,1.1721,1.1721,1.172,1.172,57
2026-01-02 23:25:00,1.172,1.17215,1.172,1.17211,87
2026-01-02 23:30:00,1.17211,1.17226,1.17209,1.1722,48
2026-01-02 23:35:00,1.1722,1.1723,1.17214,1.17221,79
2026-01-02 23:40:00,1.1722,1.1723,1.17183,1.17187,74
2026-01-02 23:45:00,1.17187,1.17188,1.17172,1.17176,54
2026-01-02 23:50:00,1.17176,1.17213,1.17176,1.17205,96
2026-01-02 23:55:00,1.17204,1.17204,1.17186,1.17197,165
2026-01-05 00:00:00,1.17181,1.1719,1.17181,1.17182,9
2026-01-05 00:05:00,1.17193,1.17206,1.1719,1.1719,60
2026-01-05 00:10:00,1.172,1.17204,1.17189,1.17204,27
2026-01-05 00:15:00,1.17204,1.17207,1.17203,1.17207,12
2026-01-05 00:20:00,1.17207,1.17207,1.17205,1.17207,14
2026-01-05 00:25:00,1.17207,1.17211,1.17202,1.17202,15
2026-01-05 00:30:00,1.17202,1.17206,1.17198,1.172,31
2026-01-05 00:35:00,1.172,1.17202,1.17196,1.17198,80
2026-01-05 00:40:00,1.17198,1.17201,1.17185,1.17193,73
2026-01-05 00:45:00,1.17193,1.17204,1.17191,1.17204,53
2026-01-05 00:50:00,1.17204,1.17204,1.17198,1.17201,35
2026-01-05 00:55:00,1.17201,1.17207,1.17094,1.17111,337
2026-01-05 01:00:00,1.17111,1.17111,1.17,1.17032,604
2026-01-05 01:05:00,1.17032,1.17128,1.17032,1.17124,220
2026-01-05 01:10:00,1.17124,1.17126,1.17105,1.17116,130
2026-01-05 01:15:00,1.17116,1.17126,1.17108,1.17111,160
2026-01-05 01:20:00,1.17111,1.17125,1.171,1.17114,113
2026-01-05 01:25:00,1.17114,1.17116,1.17087,1.17088,157
2026-01-05 01:30:00,1.17088,1.17088,1.17043,1.1707,216
2026-01-05 01:35:00,1.1707,1.17077,1.17058,1.17062,137
2026-01-05 01:40:00,1.17062,1.17062,1.17024,1.17038,122
2026-01-05 01:45:00,1.17038,1.1707,1.17027,1.17064,201
2026-01-05 01:50:00,1.17064,1.17078,1.17036,1.17045,226
2026-01-05 01:55:00,1.17045,1.17058,1.17021,1.17051,209
2026-01-05 02:00:00,1.17051,1.17094,1.1704,1.17083,472
2026-01-05 02:05:00,1.17083,1.17097,1.17044,1.17081,421
2026-01-05 02:10:00,1.17081,1.17101,1.17065,1.17079,258
2026-01-05 02:15:00,1.17079,1.17085,1.17056,1.17082,247
2026-01-05 02:20:00,1.17082,1.171,1.17076,1.17093,245
2026-01-05 02:25:00,1.17093,1.17109,1.17071,1.17074,324
2026-01-05 02:30:00,1.17074,1.171,1.1707,1.17089,254
2026-01-05 02:35:00,1.17089,1.1709,1.17063,1.17066,211
2026-01-05 02:40:00,1.17066,1.17069,1.1705,1.17069,219
2026-01-05 02:45:00,1.17069,1.17084,1.17064,1.17074,147
2026-01-05 02:50:00,1.17074,1.17077,1.17033,1.17036,251
2026-01-05 02:55:00,1.17036,1.17062,1.17035,1.17048,247
2026-01-05 03:00:00,1.17048,1.17054,1.1701,1.17016,400
2026-01-05 03:05:00,1.17017,1.17047,1.17003,1.17046,326
2026-01-05 03:10:00,1.17046,1.17065,1.17025,1.17032,274
2026-01-05 03:15:00,1.17032,1.17053,1.17024,1.17037,262
2026-01-05 03:20:00,1.17037,1.17072,1.17036,1.17042,286
2026-01-05 03:25:00,1.17043,1.17047,1.17015,1.17018,253
2026-01-05 03:30:00,1.17018,1.17033,1.17013,1.17017,282
2026-01-05 03:35:00,1.17018,1.17053,1.17014,1.17047,246
2026-01-05 03:40:00,1.17047,1.17054,1.17026,1.17053,140
2026-01-05 03:45:00,1.17053,1.17058,1.17033,1.17034,165
2026-01-05 03:50:00,1.17034,1.17037,1.17011,1.17015,253
2026-01-05 03:55:00,1.17015,1.17015,1.16996,1.17002,243
2026-01-05 04:00:00,1.17002,1.17015,1.16988,1.16994,310
2026-01-05 04:05:00,1.16994,1.16999,1.16942,1.1696,302
2026-01-05 04:10:00,1.1696,1.16977,1.16955,1.16973,182
2026-01-05 04:15:00,1.16973,1.16986,1.16965,1.16969,168
2026-01-05 04:20:00,1.16969,1.16974,1.1693,1.16932,165
2026-01-05 04:25:00,1.16932,1.16941,1.16909,1.16927,215
2026-01-05 04:30:00,1.16927,1.16939,1.16913,1.16923,161
2026-01-05 04:35:00,1.16923,1.16923,1.16854,1.1687,295
2026-01-05 04:40:00,1.1687,1.16871,1.16842,1.16851,268
2026-01-05 04:45:00,1.16851,1.16856,1.16838,1.16848,223
2026-01-05 04:50:00,1.16849,1.16879,1.16849,1.16875,222
2026-01-05 04:55:00,1.16875,1.16888,1.16869,1.16885,180
2026-01-05 05:00:00,1.16886,1.16907,1.16878,1.169,237
2026-01-05 05:05:00,1.169,1.16902,1.16848,1.16858,192
2026-01-05 05:10:00,1.16858,1.16858,1.16823,1.16829,163
2026-01-05 05:15:00,1.16829,1.16834,1.16813,1.16813,178
2026-01-05 05:20:00,1.16813,1.16814,1.16737,1.16738,299
2026-01-05 05:25:00,1.16738,1.16751,1.16721,1.16734,322
2026-01-05 05:30:00,1.16734,1.16734,1.16721,1.16725,165
2026-01-05 05:35:00,1.16725,1.16751,1.16724,1.16745,215
2026-01-05 05:40:00,1.16745,1.16763,1.16736,1.16753,150
2026-01-05 05:45:00,1.16753,1.16758,1.16744,1.16758,83
2026-01-05 05:50:00,1.16758,1.16781,1.16758,1.16768,77
2026-01-05 05:55:00,1.16768,1.16768,1.16751,1.16752,98
2026-01-05 06:00:00,1.16752,1.16773,1.16741,1.1676,252
2026-01-05 06:05:00,1.1676,1.16778,1.16759,1.16766,144
2026-01-05 06:10:00,1.16766,1.16766,1.1675,1.16756,131
2026-01-05 06:15:00,1.16755,1.1678,1.16752,1.16768,119
2026-01-05 06:20:00,1.16767,1.16771,1.16751,1.16761,141
2026-01-05 06:25:00,1.16761,1.16761,1.1674,1.16742,83
2026-01-05 06:30:00,1.16741,1.1677,1.16731,1.16762,116
2026-01-05 06:35:00,1.16762,1.16789,1.16761,1.16775,148
2026-01-05 06:40:00,1.16775,1.16797,1.16775,1.16788,171
2026-01-05 06:45:00,1.16788,1.16824,1.16788,1.16823,169
2026-01-05 06:50:00,1.16823,1.16823,1.16799,1.16817,107
2026-01-05 06:55:00,1.16817,1.16829,1.16812,1.16818,130
2026-01-05 07:00:00,1.16818,1.16819,1.16803,1.16813,110
2026-01-05 07:05:00,1.16813,1.16823,1.16805,1.16819,116
2026-01-05 07:10:00,1.16819,1.16823,1.16815,1.16819,56
2026-01-05 07:15:00,1.16819,1.16828,1.16813,1.16827,77
2026-01-05 07:20:00,1.16827,1.16831,1.16818,1.1682,118
2026-01-05 07:25:00,1.1682,1.16836,1.16819,1.16835,114
2026-01-05 07:30:00,1.16835,1.16841,1.16832,1.16832,58
2026-01-05 07:35:00,1.16832,1.16846,1.16831,1.16837,83
2026-01-05 07:40:00,1.16837,1.16849,1.16837,1.16847,81
2026-01-05 07:45:00,1.16847,1.1685,1.16841,1.16845,70
2026-01-05 07:50:00,1.16845,1.16852,1.16841,1.16841,88
2026-01-05 07:55:00,1.16841,1.16858,1.16836,1.16853,206
2026-01-05 08:00:00,1.16852,1.16862,1.16823,1.16825,167
2026-01-05 08:05:00,1.16825,1.16825,1.16795,1.16811,161
2026-01-05 08:10:00,1.16811,1.16843,1.1678,1.16842,233
